,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
1391,new york,2021-10-28 23,13.8,13.8,8.7,71.67,0.0,0,,0.0,0.0,,8.0,111.0,1015.5,100.0,16.0,0.0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1392,new york,2021-10-29 00,13.7,13.7,8.7,71.61,0.0,0,,0.0,0.0,,12.9,64.0,1015.4,100.0,16.0,0.0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1393,new york,2021-10-29 01,12.8,12.8,7.1,68.28,0.0,0,,0.0,0.0,,17.8,36.0,1014.9,89.5,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1394,new york,2021-10-29 02,12.8,12.8,7.1,68.48,0.0,0,,0.0,0.0,,18.0,61.0,1014.8,100.0,16.0,0.0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1395,new york,2021-10-29 03,11.7,11.7,6.6,71.11,0.0,0,,0.0,0.0,,23.3,53.0,1014.6,6.2,16.0,0.0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1396,new york,2021-10-29 04,11.6,11.6,6.6,71.37,0.0,0,,0.0,0.0,,26.8,50.0,1014.2,6.2,16.0,0.0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1397,new york,2021-10-29 05,11.0,11.0,7.0,76.42,0.0,0,,0.0,0.0,,23.8,50.0,1014.2,0.4,16.0,0.0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1398,new york,2021-10-29 06,9.9,7.3,7.0,82.23,0.0,0,,0.0,0.0,,20.0,40.0,1014.1,50.6,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1399,new york,2021-10-29 07,11.1,11.1,8.2,82.28,0.0,0,,0.0,0.0,,16.6,30.0,1014.0,99.6,16.0,1.7,0.0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1400,new york,2021-10-29 08,11.6,11.6,7.7,76.89,0.0,0,,0.0,0.0,,20.1,31.0,1013.6,100.0,16.0,22.0,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1401,new york,2021-10-29 09,12.1,12.1,6.6,68.9,0.0,0,,0.0,0.0,33.0,21.6,41.0,1013.4,98.6,16.0,48.0,0.2,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1402,new york,2021-10-29 10,13.2,13.2,7.1,66.41,0.0,0,,0.0,0.0,,30.7,50.0,1012.7,99.6,16.0,178.0,0.6,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1403,new york,2021-10-29 11,13.3,13.3,7.7,69.22,0.0,0,,0.0,0.0,27.7,25.4,42.0,1012.4,99.6,16.0,211.0,0.8,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1404,new york,2021-10-29 12,13.8,13.8,7.8,67.09,0.0,0,,0.0,0.0,37.0,27.2,51.0,1012.1,100.0,16.0,335.0,1.2,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1405,new york,2021-10-29 13,14.3,14.3,7.8,65.21,0.0,0,,0.0,0.0,35.3,21.9,52.0,1010.8,100.0,14.1,215.0,0.8,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1406,new york,2021-10-29 14,14.3,14.3,8.3,67.19,0.0,0,,0.0,0.0,37.0,28.7,42.0,1010.2,100.0,16.0,174.0,0.6,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1407,new york,2021-10-29 15,14.3,14.3,8.7,69.26,0.0,0,,0.0,0.0,40.4,27.1,60.0,1009.2,100.0,16.0,146.0,0.5,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1408,new york,2021-10-29 16,14.3,14.3,8.7,69.36,0.0,0,,0.0,0.0,44.6,27.0,61.0,1008.8,100.0,16.0,68.0,0.2,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1409,new york,2021-10-29 17,13.8,13.8,8.2,69.12,0.0,0,,0.0,0.0,55.4,38.1,62.0,1008.1,100.0,16.0,39.0,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1410,new york,2021-10-29 18,13.8,13.8,8.2,69.12,0.0,0,,0.0,0.0,53.6,38.2,52.0,1007.6,100.0,16.0,16.0,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1411,new york,2021-10-29 19,13.3,13.3,8.3,71.41,0.0,0,,0.0,0.0,56.7,41.3,52.0,1006.6,100.0,16.0,27.0,0.1,0,,Overcast,cloudy,"72505394728,72055399999,E5816,KLGA,KJRB,KNYC,72503014732"
1412,new york,2021-10-29 20,13.3,13.3,8.7,73.9,0.0,0,,0.0,0.0,58.7,37.9,61.0,1005.1,100.0,16.0,0.0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1413,new york,2021-10-29 21,12.8,12.8,9.9,82.34,0.23,100,rain,0.0,0.0,64.1,50.3,61.0,1003.7,100.0,5.6,0.0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1414,new york,2021-10-29 22,12.1,12.1,10.6,90.21,3.409,100,rain,0.0,0.0,56.7,39.5,62.0,1004.5,100.0,4.0,0.0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC"
1415,new york,2021-10-29 23,12.1,12.1,11.1,93.16,0.452,100,rain,0.0,0.0,42.7,26.7,41.0,1005.1,100.0,10.6,0.0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1416,new york,2021-10-30 00,12.8,12.8,11.6,92.76,0.283,100,rain,0.0,0.0,43.8,28.7,51.0,1004.8,100.0,7.9,0.0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1417,new york,2021-10-30 01,13.3,13.3,12.1,92.64,0.026,100,rain,0.0,0.0,49.5,31.1,51.0,1003.5,100.0,15.9,0.0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1418,new york,2021-10-30 02,13.8,13.8,12.1,89.76,0.23,100,rain,0.0,0.0,46.4,30.6,52.0,1003.1,100.0,16.0,0.0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1419,new york,2021-10-30 03,14.9,14.9,13.3,90.0,0.084,100,rain,0.0,0.0,40.6,23.2,70.0,1003.3,100.0,7.8,0.0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1420,new york,2021-10-30 04,14.9,14.9,13.7,92.71,0.134,100,rain,0.0,0.0,37.1,23.9,52.0,1002.6,100.0,15.9,0.0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1421,new york,2021-10-30 05,15.5,15.5,14.2,92.04,0.439,100,rain,0.0,0.0,,12.4,78.0,1002.7,100.0,15.6,0.0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1422,new york,2021-10-30 06,15.5,15.5,14.3,92.1,0.214,100,rain,0.0,0.0,,19.9,39.0,1002.2,100.0,16.0,0.0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1423,new york,2021-10-30 07,14.9,14.9,13.8,92.89,0.0,0,,0.0,0.0,31.7,18.3,33.0,1002.7,100.0,16.0,3.4,0.0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1424,new york,2021-10-30 08,15.0,15.0,13.8,92.75,0.014,100,rain,0.0,0.0,,14.9,32.0,1003.6,100.0,15.8,32.0,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1425,new york,2021-10-30 09,15.6,15.6,14.3,92.15,0.023,100,rain,0.0,0.0,,12.6,41.0,1004.1,99.6,15.5,20.0,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1426,new york,2021-10-30 10,16.1,16.1,14.3,89.32,0.0,0,,0.0,0.0,,9.2,25.0,1004.6,88.1,15.5,45.0,0.2,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1427,new york,2021-10-30 11,16.6,16.6,13.9,83.7,0.0,0,,0.0,0.0,,0.7,6.0,1004.0,50.6,15.8,168.0,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1428,new york,2021-10-30 12,18.2,18.2,12.2,68.01,0.0,0,,0.0,0.0,,20.0,160.0,1004.7,50.6,16.0,553.0,2.0,6,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1429,new york,2021-10-30 13,18.8,18.8,12.1,65.26,0.0,0,,0.0,0.0,37.1,18.1,130.0,1004.3,82.4,16.0,309.0,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1430,new york,2021-10-30 14,18.3,18.3,11.6,64.95,0.0,0,,0.0,0.0,35.3,9.5,135.0,1003.3,99.6,16.0,124.0,0.4,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1431,new york,2021-10-30 15,18.3,18.3,12.8,70.28,0.0,0,,0.0,0.0,,14.5,120.0,1003.4,88.1,16.0,285.0,1.0,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1432,new york,2021-10-30 16,17.2,17.2,12.8,75.23,0.0,0,,0.0,0.0,37.1,9.6,110.0,1003.8,99.6,16.0,79.0,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1433,new york,2021-10-30 17,16.7,16.7,12.7,77.54,0.0,0,,0.0,0.0,,11.2,91.0,1003.6,88.1,16.0,49.0,0.2,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1434,new york,2021-10-30 18,16.1,16.1,12.8,80.61,0.0,0,,0.0,0.0,,14.4,51.0,1002.0,1.5,16.0,12.0,0.0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1435,new york,2021-10-30 19,16.1,16.1,13.3,83.34,0.0,0,,0.0,0.0,,12.7,50.0,1002.8,1.5,16.0,15.0,0.1,0,,Clear,clear-night,"72505394728,72055399999,E5816,KLGA,KJRB,KNYC,72503014732"
1436,new york,2021-10-30 20,16.1,16.1,13.8,86.03,0.0,0,,0.0,0.0,,14.5,52.0,1003.1,99.8,16.0,0.0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
1437,new york,2021-10-30 21,16.1,16.1,13.8,86.23,0.006,100,rain,0.0,0.0,,12.7,50.0,1002.4,99.9,16.0,0.0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1438,new york,2021-10-30 22,15.6,15.6,13.8,89.15,0.013,100,rain,0.0,0.0,,15.7,49.0,1002.0,100.0,15.6,0.0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1439,new york,2021-10-30 23,15.6,15.6,13.8,89.28,0.041,100,rain,0.0,0.0,,7.3,68.0,1001.2,89.5,15.6,0.0,,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1440,new york,2021-10-31 00,15.0,15.0,13.3,90.1,0.0,0,,0.0,0.0,,0.4,360.0,1000.3,98.6,15.5,0.0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1441,new york,2021-10-31 01,15.0,15.0,13.8,92.89,0.0,0,,0.0,0.0,,0.0,0.0,1000.1,100.0,15.5,0.0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1442,new york,2021-10-31 02,15.0,15.0,13.3,89.9,0.0,0,,0.0,0.0,,7.5,272.0,998.6,100.0,15.8,0.0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1443,new york,2021-10-31 03,14.3,14.3,13.3,93.57,0.0,0,,0.0,0.0,,0.5,353.0,998.7,100.0,14.1,0.0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
1444,new york,2021-10-31 04,14.3,14.3,12.8,90.86,0.019,100,rain,0.0,0.0,,5.2,263.0,998.7,100.0,15.6,0.0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1445,new york,2021-10-31 05,14.3,14.3,12.8,90.69,0.014,100,rain,0.0,0.0,,5.5,242.0,998.9,100.0,15.8,0.0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1446,new york,2021-10-31 06,13.8,13.8,13.3,96.39,0.024,100,rain,0.0,0.0,,7.3,263.0,999.7,100.0,15.4,0.0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1447,new york,2021-10-31 07,13.8,13.8,12.8,93.67,0.023,100,rain,0.0,0.0,,10.8,259.0,999.9,99.6,15.8,2.4,0.0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1448,new york,2021-10-31 08,13.8,13.8,12.8,93.49,0.0,0,,0.0,0.0,,14.5,259.0,1000.7,99.6,15.8,15.0,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1449,new york,2021-10-31 09,13.8,13.8,12.8,93.42,0.0,0,,0.0,0.0,,16.3,249.0,1001.4,95.0,15.5,84.0,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1450,new york,2021-10-31 10,13.8,13.8,12.2,89.73,0.0,0,,0.0,0.0,,17.9,240.0,1001.9,99.6,15.8,105.0,0.4,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1451,new york,2021-10-31 11,15.0,15.0,12.2,83.31,0.0,0,,0.0,0.0,,17.5,253.0,1002.0,88.1,15.9,399.0,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1452,new york,2021-10-31 12,16.7,16.7,12.1,74.67,0.0,0,,0.0,0.0,,22.0,249.0,1001.9,49.3,16.0,612.0,2.2,6,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1453,new york,2021-10-31 13,17.8,17.8,11.6,67.2,0.0,0,,0.0,0.0,33.5,23.8,259.0,1001.8,88.1,16.0,357.0,1.3,4,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1454,new york,2021-10-31 14,18.7,18.7,11.1,61.0,0.0,0,,0.0,0.0,29.7,20.1,260.0,1001.8,98.6,16.0,413.0,1.5,4,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1455,new york,2021-10-31 15,18.3,18.3,10.6,60.97,0.0,0,,0.0,0.0,,19.9,260.0,1002.3,88.1,16.0,283.0,1.0,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1456,new york,2021-10-31 16,19.2,19.2,11.6,61.09,0.0,0,,0.0,0.0,33.5,20.0,260.0,1002.9,88.1,16.0,290.0,1.0,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1457,new york,2021-10-31 17,18.3,18.3,11.1,62.75,0.0,0,,0.0,0.0,27.7,16.2,260.0,1003.7,99.6,16.0,50.0,0.2,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1458,new york,2021-10-31 18,17.8,17.8,10.6,62.67,0.0,0,,0.0,0.0,31.8,21.9,260.0,1004.8,98.6,16.0,17.0,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1459,new york,2021-10-31 19,16.6,16.6,10.7,67.7,0.0,0,,0.0,0.0,25.9,16.4,261.0,1006.3,98.6,16.0,16.0,0.1,0,,Overcast,cloudy,"72505394728,72055399999,E5816,KLGA,KJRB,KNYC,72503014732"
1460,new york,2021-10-31 20,16.1,16.1,10.0,67.0,0.0,0,,0.0,0.0,29.5,16.2,260.0,1007.2,99.6,16.0,0.0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1461,new york,2021-10-31 21,15.6,15.6,9.3,65.89,0.0,0,,0.0,0.0,,12.9,260.0,1008.0,49.0,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1462,new york,2021-10-31 22,15.6,15.6,9.3,65.92,0.0,0,,0.0,0.0,,13.0,270.0,1008.9,99.6,16.0,0.0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1463,new york,2021-10-31 23,15.0,15.0,9.3,68.76,0.0,0,,0.0,0.0,,14.6,260.0,1010.0,0.4,16.0,0.0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1464,new york,2021-11-01 00,14.3,14.3,9.9,74.82,0.0,0,,0.0,0.0,,16.2,270.0,1010.4,0.4,16.0,0.0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1465,new york,2021-11-01 01,14.3,14.3,9.3,71.63,0.0,0,,0.0,0.0,31.7,11.3,290.0,1010.4,0.4,16.0,0.0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1466,new york,2021-11-01 02,13.8,13.8,9.3,74.01,0.0,0,,0.0,0.0,,16.2,270.0,1011.1,0.4,16.0,0.0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1467,new york,2021-11-01 03,13.3,13.3,9.3,76.61,0.0,0,,0.0,0.0,,14.7,268.0,1011.5,0.0,16.0,0.0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1468,new york,2021-11-01 04,13.3,13.3,9.3,76.45,0.0,0,,0.0,0.0,33.5,16.3,268.0,1012.0,0.0,16.0,0.0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1469,new york,2021-11-01 05,12.8,12.8,8.8,76.21,0.0,0,,0.0,0.0,31.7,14.5,269.0,1012.8,1.7,16.0,0.0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1470,new york,2021-11-01 06,12.2,12.2,8.8,79.64,0.0,0,,0.0,0.0,29.5,20.4,269.0,1013.8,0.4,16.0,0.0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1471,new york,2021-11-01 07,12.2,12.2,8.3,76.87,0.0,0,,0.0,0.0,,12.9,260.0,1014.4,86.8,16.0,2.5,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1472,new york,2021-11-01 08,12.8,12.8,8.7,76.11,0.0,0,,0.0,0.0,,14.5,260.0,1015.5,99.6,16.0,16.0,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1473,new york,2021-11-01 09,13.3,13.3,8.7,73.81,0.0,0,,0.0,0.0,28.9,9.8,255.0,1017.1,99.6,16.0,134.0,0.5,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1474,new york,2021-11-01 10,14.9,14.9,8.3,64.37,0.0,0,,0.0,0.0,37.1,11.2,290.0,1017.6,89.1,16.0,249.0,0.9,2,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1475,new york,2021-11-01 11,16.0,16.0,4.9,47.79,0.0,0,,0.0,0.0,34.4,11.6,301.0,1018.3,31.5,16.0,530.0,1.9,5,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1476,new york,2021-11-01 12,16.0,16.0,4.3,45.72,0.0,0,,0.0,0.0,,7.8,320.0,1018.8,51.8,16.0,463.0,1.7,5,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1477,new york,2021-11-01 13,16.5,16.5,2.7,39.54,0.0,0,,0.0,0.0,31.7,14.7,261.0,1018.6,0.4,16.0,660.0,2.4,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1478,new york,2021-11-01 14,17.0,17.0,3.3,39.81,0.0,0,,0.0,0.0,35.1,10.1,266.0,1018.3,1.7,16.0,530.0,1.9,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1479,new york,2021-11-01 15,17.6,17.6,3.2,38.07,0.0,0,,0.0,0.0,31.7,8.1,280.0,1018.4,0.4,16.0,487.0,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1480,new york,2021-11-01 16,17.7,17.7,3.1,37.91,0.0,0,,0.0,0.0,27.7,13.0,241.0,1018.9,0.4,16.0,345.0,1.2,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1481,new york,2021-11-01 17,17.6,17.6,2.7,36.82,0.0,0,,0.0,0.0,,6.1,295.0,1018.9,0.4,16.0,135.0,0.5,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1482,new york,2021-11-01 18,15.5,15.5,3.1,43.28,0.0,0,,0.0,0.0,,9.5,310.0,1019.5,0.4,16.0,13.0,0.0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1483,new york,2021-11-01 19,14.3,14.3,4.7,52.67,0.0,0,,0.0,0.0,,9.0,225.0,1020.5,0.4,16.0,15.0,0.1,0,,Clear,clear-night,"72505394728,72055399999,E5816,KLGA,KJRB,KNYC,72503014732"
1484,new york,2021-11-01 20,13.8,13.8,3.6,50.12,0.0,0,,0.0,0.0,,9.2,251.0,1021.3,0.4,16.0,0.0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1485,new york,2021-11-01 21,13.3,13.3,1.6,44.97,0.0,0,,0.0,0.0,,7.6,253.0,1021.8,0.4,16.0,0.0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1486,new york,2021-11-01 22,13.3,13.3,1.1,43.4,0.0,0,,0.0,0.0,,7.3,254.0,1022.7,1.5,16.0,0.0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1487,new york,2021-11-01 23,12.8,12.8,0.0,41.41,0.0,0,,0.0,0.0,,5.5,244.0,1022.7,0.8,16.0,0.0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1488,new york,2021-11-02 00,12.8,12.8,0.6,43.47,0.0,0,,0.0,0.0,,5.3,264.0,1022.8,1.5,16.0,0.0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1489,new york,2021-11-02 01,12.1,12.1,1.1,46.75,0.0,0,,0.0,0.0,,5.6,305.0,1022.9,1.5,16.0,0.0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1490,new york,2021-11-02 02,12.1,12.1,2.1,50.67,0.0,0,,0.0,0.0,,5.3,349.0,1022.9,1.5,16.0,0.0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1491,new york,2021-11-02 03,12.7,12.7,2.1,48.53,0.0,0,,0.0,0.0,,10.5,58.0,1022.4,2.9,16.0,0.0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1492,new york,2021-11-02 04,12.7,12.7,0.0,41.58,0.0,0,,0.0,0.0,,0.0,0.0,1022.4,88.5,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1493,new york,2021-11-02 05,12.1,12.1,3.6,55.86,0.0,0,,0.0,0.0,,7.1,264.0,1022.6,99.0,16.0,0.0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1494,new york,2021-11-02 06,12.1,12.1,2.7,52.38,0.0,0,,0.0,0.0,,5.2,295.0,1022.7,89.5,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1495,new york,2021-11-02 07,11.6,11.6,5.4,65.48,0.0,0,,0.0,0.0,,5.2,271.0,1022.9,88.1,16.0,1.4,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
1496,new york,2021-11-02 08,11.6,11.6,4.8,62.79,0.0,0,,0.0,0.0,,8.9,271.0,1023.1,99.6,16.0,13.0,0.0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1497,new york,2021-11-02 09,11.6,11.6,4.8,62.89,0.0,0,,0.0,0.0,,10.6,261.0,1023.6,99.6,16.0,59.0,0.2,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1498,new york,2021-11-02 10,11.7,11.7,2.8,54.73,0.0,0,,0.0,0.0,,7.2,337.0,1023.7,100.0,16.0,65.0,0.2,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1499,new york,2021-11-02 11,12.1,12.1,2.8,52.64,0.0,0,,0.0,0.0,,11.2,262.0,1023.9,100.0,16.0,164.0,0.6,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1500,new york,2021-11-02 12,12.8,12.8,1.6,46.55,0.0,0,,0.0,0.0,,13.2,271.0,1023.7,99.9,16.0,173.0,0.6,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
1501,new york,2021-11-02 13,12.1,12.1,2.8,52.75,0.0,0,,0.0,0.0,31.7,22.2,270.0,1022.9,100.0,16.0,163.0,0.6,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
